"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"07:33:54.1642412","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1642553","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\\{95f696b8-8a12-41fc-8962-f421688c3b7d}","REPARSE","Desired Access: Read"
"07:33:54.1642817","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS","Desired Access: Read"
"07:33:54.1643142","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS","Query: Cached, SubKeys: 0, Values: 4"
"07:33:54.1643316","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1643436","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\\{95f696b8-8a12-41fc-8962-f421688c3b7d}","REPARSE","Desired Access: Read"
"07:33:54.1643690","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS","Desired Access: Read"
"07:33:54.1643819","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS","Query: Cached, SubKeys: 0, Values: 2"
"07:33:54.1643928","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1644027","AlteryxGui.exe","19688","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Dnscache\\InterfaceSpecificParameters\{95f696b8-8a12-41fc-8962-f421688c3b7d}","REPARSE","Desired Access: Read"
"07:33:54.1644133","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS","Desired Access: Read"
"07:33:54.1644437","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS","Query: Cached, SubKeys: 1, Values: 0"
"07:33:54.1644553","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}\RegistrationEnabled","NAME NOT FOUND","Length: 16"
"07:33:54.1644667","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}\RegisterAdapterName","NAME NOT FOUND","Length: 16"
"07:33:54.1644777","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}\EnableMulticast","NAME NOT FOUND","Length: 16"
"07:33:54.1644885","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}\QueryAdapterName","NAME NOT FOUND","Length: 16"
"07:33:54.1644994","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{95f696b8-8a12-41fc-8962-f421688c3b7d}\DisableUnConstrainedQueries","NAME NOT FOUND","Length: 16"
"07:33:54.1645238","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{95f696b8-8a12-41fc-8962-f421688c3b7d}\EncryptedDnsAdapterFlags","NAME NOT FOUND","Length: 16"
"07:33:54.1645336","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}\Domain","BUFFER OVERFLOW","Length: 12"
"07:33:54.1645439","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}\Domain","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"07:33:54.1645732","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}\SearchList","NAME NOT FOUND","Length: 12"
"07:33:54.1645840","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}\NameServer","NAME NOT FOUND","Length: 12"
"07:33:54.1645947","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}\ProfileNameServer","BUFFER OVERFLOW","Length: 12"
"07:33:54.1646056","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}\ProfileNameServer","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"07:33:54.1646166","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{95f696b8-8a12-41fc-8962-f421688c3b7d}\SupplementalSearchList","NAME NOT FOUND","Length: 12"
"07:33:54.1646275","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS","Query: Cached, SubKeys: 1, Values: 0"
"07:33:54.1646383","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS","Query: Cached, SubKeys: 0, Values: 2"
"07:33:54.1646489","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS","Query: Cached, SubKeys: 0, Values: 4"
"07:33:54.1646742","AlteryxGui.exe","19688","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS",""
"07:33:54.1647029","AlteryxGui.exe","19688","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS",""
"07:33:54.1647139","AlteryxGui.exe","19688","RegCloseKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{95f696b8-8a12-41fc-8962-f421688c3b7d}","SUCCESS",""
"07:33:54.1647408","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1647527","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\\{f1877fed-044e-4f90-974f-0962927139ba}","REPARSE","Desired Access: Read"
"07:33:54.1647651","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Desired Access: Read"
"07:33:54.1647790","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Query: Cached, SubKeys: 1, Values: 23"
"07:33:54.1647907","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1648013","AlteryxGui.exe","19688","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Dnscache\\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}","REPARSE","Desired Access: Read"
"07:33:54.1648258","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Desired Access: Read"
"07:33:54.1648560","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Query: Cached, SubKeys: 1, Values: 0"
"07:33:54.1648674","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\RegistrationEnabled","NAME NOT FOUND","Length: 16"
"07:33:54.1648802","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\RegisterAdapterName","NAME NOT FOUND","Length: 16"
"07:33:54.1648918","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\EnableMulticast","NAME NOT FOUND","Length: 16"
"07:33:54.1649033","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\QueryAdapterName","NAME NOT FOUND","Length: 16"
"07:33:54.1649149","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}\DisableUnConstrainedQueries","NAME NOT FOUND","Length: 16"
"07:33:54.1649384","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}\EncryptedDnsAdapterFlags","NAME NOT FOUND","Length: 16"
"07:33:54.1649664","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\Domain","BUFFER OVERFLOW","Length: 12"
"07:33:54.1649777","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\Domain","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"07:33:54.1649889","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\SearchList","NAME NOT FOUND","Length: 12"
"07:33:54.1650005","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\NameServer","BUFFER OVERFLOW","Length: 12"
"07:33:54.1650116","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\NameServer","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"07:33:54.1650227","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\ProfileNameServer","BUFFER OVERFLOW","Length: 12"
"07:33:54.1650345","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\ProfileNameServer","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"07:33:54.1650584","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}\SupplementalSearchList","NAME NOT FOUND","Length: 12"
"07:33:54.1650684","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Query: Cached, SubKeys: 1, Values: 0"
"07:33:54.1650964","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Query: Cached, SubKeys: 1, Values: 23"
"07:33:54.1651091","AlteryxGui.exe","19688","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS",""
"07:33:54.1651199","AlteryxGui.exe","19688","RegCloseKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS",""
"07:33:54.1651323","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1651431","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\\{f1877fed-044e-4f90-974f-0962927139ba}","REPARSE","Desired Access: Read"
"07:33:54.1651578","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Desired Access: Read"
"07:33:54.1651840","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Query: Cached, SubKeys: 1, Values: 23"
"07:33:54.1652125","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1652232","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\\{f1877fed-044e-4f90-974f-0962927139ba}","REPARSE","Desired Access: Read"
"07:33:54.1652400","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Desired Access: Read"
"07:33:54.1652538","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Query: Cached, SubKeys: 2, Values: 5"
"07:33:54.1652664","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1652769","AlteryxGui.exe","19688","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Dnscache\\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}","REPARSE","Desired Access: Read"
"07:33:54.1652891","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Desired Access: Read"
"07:33:54.1653022","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Query: Cached, SubKeys: 1, Values: 0"
"07:33:54.1653138","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\RegistrationEnabled","NAME NOT FOUND","Length: 16"
"07:33:54.1653306","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\RegisterAdapterName","NAME NOT FOUND","Length: 16"
"07:33:54.1653429","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\EnableMulticast","NAME NOT FOUND","Length: 16"
"07:33:54.1653544","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\QueryAdapterName","NAME NOT FOUND","Length: 16"
"07:33:54.1653661","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}\DisableUnConstrainedQueries","NAME NOT FOUND","Length: 16"
"07:33:54.1653766","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}\EncryptedDnsAdapterFlags","NAME NOT FOUND","Length: 16"
"07:33:54.1653871","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\Domain","BUFFER OVERFLOW","Length: 12"
"07:33:54.1653982","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\Domain","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"07:33:54.1654096","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\SearchList","NAME NOT FOUND","Length: 12"
"07:33:54.1654208","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\NameServer","NAME NOT FOUND","Length: 12"
"07:33:54.1654317","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\ProfileNameServer","BUFFER OVERFLOW","Length: 12"
"07:33:54.1654429","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}\ProfileNameServer","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"07:33:54.1654539","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}\SupplementalSearchList","NAME NOT FOUND","Length: 12"
"07:33:54.1654648","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Query: Cached, SubKeys: 1, Values: 0"
"07:33:54.1654771","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Query: Cached, SubKeys: 2, Values: 5"
"07:33:54.1654880","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS","Query: Cached, SubKeys: 1, Values: 23"
"07:33:54.1655004","AlteryxGui.exe","19688","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS",""
"07:33:54.1655114","AlteryxGui.exe","19688","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS",""
"07:33:54.1655219","AlteryxGui.exe","19688","RegCloseKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{f1877fed-044e-4f90-974f-0962927139ba}","SUCCESS",""
"07:33:54.1655474","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1655714","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","REPARSE","Desired Access: Read"
"07:33:54.1655829","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","SUCCESS","Desired Access: Read"
"07:33:54.1655955","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","SUCCESS","Query: Cached, SubKeys: 0, Values: 3"
"07:33:54.1656062","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1656159","AlteryxGui.exe","19688","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Dnscache\\InterfaceSpecificParameters\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","REPARSE","Desired Access: Read"
"07:33:54.1656266","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","NAME NOT FOUND","Desired Access: Read"
"07:33:54.1656582","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\RegistrationEnabled","NAME NOT FOUND","Length: 16"
"07:33:54.1656692","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\RegisterAdapterName","NAME NOT FOUND","Length: 16"
"07:33:54.1656798","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\EnableMulticast","NAME NOT FOUND","Length: 16"
"07:33:54.1656905","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\QueryAdapterName","NAME NOT FOUND","Length: 16"
"07:33:54.1657012","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\Domain","BUFFER OVERFLOW","Length: 12"
"07:33:54.1657123","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\Domain","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"07:33:54.1657361","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\SearchList","NAME NOT FOUND","Length: 12"
"07:33:54.1657673","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\NameServer","BUFFER OVERFLOW","Length: 12"
"07:33:54.1657783","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\NameServer","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"07:33:54.1657894","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\ProfileNameServer","NAME NOT FOUND","Length: 12"
"07:33:54.1658003","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","SUCCESS","Query: Cached, SubKeys: 0, Values: 3"
"07:33:54.1658126","AlteryxGui.exe","19688","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","SUCCESS",""
"07:33:54.1658247","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1658354","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","REPARSE","Desired Access: Read"
"07:33:54.1658470","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","SUCCESS","Desired Access: Read"
"07:33:54.1658602","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","SUCCESS","Query: Cached, SubKeys: 0, Values: 3"
"07:33:54.1658718","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1658824","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","REPARSE","Desired Access: Read"
"07:33:54.1658937","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","SUCCESS","Desired Access: Read"
"07:33:54.1659073","AlteryxGui.exe","19688","RegQueryKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","SUCCESS","Query: Cached, SubKeys: 0, Values: 1"
"07:33:54.1659189","AlteryxGui.exe","19688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"07:33:54.1659294","AlteryxGui.exe","19688","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Dnscache\\InterfaceSpecificParameters\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","REPARSE","Desired Access: Read"
"07:33:54.1659407","AlteryxGui.exe","19688","RegOpenKey","HKLM\System\CurrentControlSet\Services\Dnscache\InterfaceSpecificParameters\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}","NAME NOT FOUND","Desired Access: Read"
"07:33:54.1659539","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\RegistrationEnabled","NAME NOT FOUND","Length: 16"
"07:33:54.1659648","AlteryxGui.exe","19688","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{0c10b79c-21bd-4bfc-8b2a-38f9e7eba05d}\RegisterAdapterName","NAME NOT FOUND","Length: 16"
